AVECHO	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
PRAGER	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
VERIZON	ETHERNET	ETHERNET	ETHERNET	ETHERNET NETWORK
IBM	MMAS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
MICRON	PURCH-SOURCE	 	 	MICRON ELECTRONICS INC
SYMANTEC	COMCNTRL-AVL	ACCESS-MGMT	SECURITY-MGT	ACCESS MANAGEMENT
VISUAL-SOFT	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
APPLIED-ID	GRC-SOFTWARE	GRC-SOFTWARE	ENTPRISE-APP	COMPLIANCE SOFTWARE
HP	9000-V2500	V-CLASS	9000-SVR	SERVER
IBM	RS/6000	RS/6000	RS/6000-WRK	HIGH PERFORMANCE WORKSTATION
SAP	MEDICAL	MEDICAL	IND-SPECIFIC	MEDICAL/HOSPITAL
HP	RelUserMontr	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
INECOM	PBX-EXT	 	 	PLANNED PBX EXTENSIONS
RADWARE	IDS	INTRSN-DECT	SECURITY-MGT	INTRUSION DETECTION SOFTWARE
InetSoftTec	InetSoft	BI	DBMS-BI	BUSINESS INTELLIGENCE
Landmrk-sft	ProMAX	MANUFACTURER	IND-SPECIFIC	MANUFACTURING
CITRIX	SAAS	SAAS	CLOUD-CMPTNG	SOFTWARE AS A SERVICE
OTHER	INTEL-WRKSTN	WORKSTATION	WORKSTATION	HIGH PERFORMANCE WORKSTATION
RISGMBH	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
ACER	G300	ALTOS	ALTOS	SERVER
NEXTEL	CELLULAR	CELLULAR	CELLULAR	CELLULAR PROVIDER
Datameer	DBMS-SWFTWR	DBMS	DBMS-BI	DATABASE MANAGEMENT
HP	ALPHASRV-SC	ALPHASRV-SC	ALPHASERVER	SERVER
UNISYS	ARIES-410	ARIES	ES7000	SERVER
FLICKR	SOCIAL-MEDIA	SOCIAL-MEDIA	CLOUD-CMPTNG	SOCIAL MEDIA PLATFORM
MoveItComp	MOVEit	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
OTHER	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
CIE	DESKTOP	DESKTOP	PC	PERSONAL DESKTOP COMPUTER
Amazon	IAM	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
LG-ELECT	DIGI-SIGNAGE	DIGI-SIGNAGE	DIGI-SIGNAGE	DIGITAL SIGNAGE DISPLAY
DNA	FORTRAN/1130	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
Acteva	MARKETING-SW	MARKETING	ENTPRISE-APP	MARKETING PERFORMANCE MANAGE
Unify	OpenScapeOff	COLLABORATIV	ENTPRISE-APP	COLLABORATIVE/INTEGRN SOFTWR
Spect-Logic	Spectra T120	DISK-NAS	NAS	NETWORK ATTACHED STORAGE
MICROSOFT	SAAS-STORAGE	SAAS-STORAGE	CLOUD-CMPTNG	STORAGE AS A SERVICE
Formsite	DEV-TOOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
PARADYNE	PRINTER	PRINTER	PRINTER	PRINTER
Riverbed	stcntlnetsen	DATA-CENTER	ENTERPRISE-M	NETWORK MANGEMENT SOFTWARE
WHITE-BOX	PORTABLE	PORTABLE	PC	PERSONAL PORTABLE COMPUTER
VERIZON	ID-MGMT	IDENTITY-MGT	SECURITY-MGT	IDENTITY MANAGEMENT
XEROX	4090	PRODUCTION	PRODUCTION	PRODUCTION PRINTER
Adknowledge	AdParlor	SOCIAL-MGT	ENTERPRISE-A	SOCIAL MEDIA SYSTEMS
KAPTECH	VOICEOVERIP	VOICEOVERIP	VOICEOVERIP	VOICE OVER INTERNET
IBM	X-232	XSERIES-2XX	XSERIES	SERVER
ESHBELL	ERP-UNSPEC	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
NEOWARE	THIN-CLIENT	THIN-CLIENT	THIN-CLIENT	THINCLIENT-WBT-NC-XTERMINAL
EMC	Kazeon	LEGAL-SRV	IND-SPECIFIC	LEGAL & PROFESSIONAL SERVICE
BOOLE&BAB	STORAGE-MGMT	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
TELECOM-ITA	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
HP	NW8240	NW	WORKSTATION	HIGH PERFORMANCE WORKSTATION
OUTPUT	LASER-B/W	LASER-B/W	LASER	DESKTOP LASER PRINTER
OrderMotion	SUPPLY-CHAIN	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
TREANGELI	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
COREL	WP-SUITE7	SUITES	OFFICE	SUITES
Winshuttle	ERP	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
IMSI	TURBOCAD	CAD/CAM	WORKSTATION	CAD/CAM
INTER-TECH	DBMS	DBMS	DBMS-BI	DATABASE MANAGEMENT
OKI	LASER-B/W	LASER-B/W	LASER	DESKTOP LASER PRINTER
UNSPECIFIED	VIDEO-CONF	VIDEO-CONF	VIDEO-CONF	VIDEO CONFERENCING
MICROSOFT	GRTPLAIN-FIN	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
PulsePoint	MARKETING-SW	MARKETING	ENTPRISE-APP	MARKETING PERFORMANCE MANAGE
MEDAPPZ	MEDICAL	MEDICAL	IND-SPECIFIC	MEDICAL/HOSPITAL
RADWARE	ID-MGMT	IDENTITY-MGT	SECURITY-MGT	IDENTITY MANAGEMENT
VERIZON	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
ICG	T1	T1	T1	T1 LINE
Brocade	FabricOS	DATA-CENTER	ENTERPRISE-M	NETWORK MANGEMENT SOFTWARE
LANIER	COPIER-COLOR	COPIER-COLOR	COPIER	OFFICE COPIER
VERSYSS	INTEL-SERVER	UNSPEC-SVR	INTEL-SERVER	SERVER
ACCESS	FINANCIALS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
Hitachi	VSP	PAAS	CLOUD-CMPTNG	PLATFORM AS A SERVICE
Tibco	Bus Studio	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
Telosa	PHILANTHROPI	PHILANTHROPI	IND-SPECIFIC	PHILANTHROPIC
EdMgmtSltns	EdMgntSoltns	MEDICAL	IND-SPECIFIC	MEDICAL
Cisco	Nexus5000	ROUTER	ROUTER	ROUTER
SMC	SWITCH	SWITCH	SWITCH	LAN SWITCH
COMPLIANCE	GRC-SOFTWARE	GRC-SOFTWARE	ENTPRISE-APP	COMPLIANCE SOFTWARE
OCTanner	PUBLISHNG-SW	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
docSTAR	DOC-MGMT	DOC-MGMT	WORKFLOW	DOCUMENT MANAGEMENT
CSC	IAAS	IAAS	CLOUD-CMPTNG	INFRASTRUCTURE AS A SERVICE
LEXMARK	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
CA	CA TLMS	DATA-CENTER	ENTERRISE-MG	IT INFRASTRUCTURE & OPS MANA
GEHealthcre	EchoPAC	MEDICAL	IND-SPECIFIC	MEDICAL
GATEWAY	TOWER	TOWER	TOWER	SERVER
PERFORM-SYS	SERVER-MGMT	SERVER-MGMT	SYSTEMS-MGMT	SERVER MANAGEMENT TOOLS
ARICIA	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
Cisco	7600	ROUTER	ROUTER	ROUTER
CISCO	PBX-EXT	 	 	PLANNED PBX EXTENSIONS
ORACLE	ORACLE9I	APP-SERVER	WORKFLOW	APPLICATION SERVER SOFTWARE
Oracle	SnSPARCSrvrs	UNSPEC-SVR	INTEL-SERVER	SERVER
FISERV	INSURANCE	INSURANCE	IND-SPECIFIC	INSURANCE
ODESTA	DBMS	DBMS	DBMS-BI	DATABASE MANAGEMENT
GRAPLOGIC	SAAS	SAAS	CLOUD-CMPTNG	SOFTWARE AS A SERVICE
VERIZON	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
FUJITSU	7-500/40	7-500/40	7-500	SERVER
ZOHO	HUMAN-RES	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
OpTech	ETAP	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
MOVISTAR	VOICEPROVIDE	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
IBM	ROUTER	ROUTER	ROUTER	ROUTER
Oracle	SocRtnshpMgt	SOCIAL-MGT	ENTERPRISE-A	SOCIAL MEDIA SYSTEMS
COBY-KYROS	TABLET	TABLET	TABLET	TABLET COMPUTER
NORTEL	HUB	HUB	HUB	LAN INTELLIGENT HUB
Hologic	MEDICAL-SW	MEDICAL	IND-SPECIFIC	MEDICAL
CNCPT-OMEGA	MAIL/CONCEPT	GROUPWARE	OFFICE	GROUPWARE SOFTWARE
JBA-PRESYS	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
NETSUITE	SAAS-ERP	SAAS-ERP	CLOUD-CMPTNG	ERP AS A SERVICE
Microsoft	FASTESP	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
PROGRESSIVE	PAAS	PAAS	CLOUD-CMPTNG	PLATFORM AS A SERVICE
XEROX	PRINTER-B/W	PRINTER-B/W	PRINTER	PRINTER
Delivra	MARKETING-SW	MARKETING	ENTPRISE-APP	MARKETING PERFORMANCE MANAGE
LINKSYS	NAS	DISK-NAS	NAS	NETWORK ATTACHED STORAGE
INFOR	ERP-UNSPEC	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
OTHER	BACKUP	BACKUP	STORAGE-MGMT	BACKUP AND RECOVERY
Microsoft	SpFoundation	SAAS	CLOUD-CMPTNG	SOFTWARE AS A SERVICE
EVOICE-RECP	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
ZETAX	PHONE-SYS	PHONE-SYS	PHONE-SYS	PHONE SYSTEM
ProgressSw	Corticon	BI	DBMS-BI	BUSINESS INTELLIGENCE
CENTRINITY	GROUPWARE	GROUPWARE	OFFICE	GROUPWARE SOFTWARE
FUJITSU	MILENIUM-415	GS-400	MILLENNIUM	IBM/PCM MAINFRAME
LexisNexis	PCLaw	LEGAL-SRV	IND-SPECIFIC	LEGAL & PROFESSIONAL SERVICE
HITACHI	KEY-SYSTEM	KEY-SYSTEM	KEY-SYSTEM	KEY/NON-PBX SYSTEM
CA	INOCULAN	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
CENTURA	WEBDEVELOPER	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
SIEMENS	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
EXPONENTIAL	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
WavelnkCorp	Wavelink	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
TRIAD-UTRAD	UPS	 	 	POWER SYSTEM
IBM	GRC-SOFTWARE	GRC-SOFTWARE	ENTPRISE-APP	COMPLIANCE SOFTWARE
UNSPECIFIED	INKJET	INKJET	INKJET	INK JET PRINTER
Apple	Mac Mini	DESKTOP	PC	PERSONAL PORTABLE COMPUTER
Bradford	ANTI-VIRUS	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
QWEST	T1	T1	T1	T1 LINE
L'OREAL	PAAS	PAAS	CLOUD-CMPTNG	PLATFORM AS A SERVICE
ATLAS-ENRGY	UPS	 	 	POWER SYSTEM
TELIA	FRAME-RELAY	FRAME-RELAY	FRAME-RELAY	FRAME RELAY SERVICE
StoneRiver	PUBLISHNG-SW	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
Novell	GroupWise7	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
UNISYS	MIGHTYFRAME	MIGHTYFRAME	MIGHTYFRAME	SERVER
Oracle	StrTekSL3000	DISK-NAS	NAS	NETWORK ATTACHED STORAGE
UNSPECIFIED	T1	T1	T1	T1 LINE
EXIDY	PRINTER	PRINTER	PRINTER	PRINTER
MRCHNT-TECH	RETAIL	RETAIL	IND-SPECIFIC	RETAIL
KOM-NETWORK	OPTI-FILE	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
Recurly	COMM-SWFTWR	COMMERCE	ENTPRISE-APP	COMMERCE APPLICATION
SAP	Millproduct	MANUFACTURER	IND-SPECIFIC	MANUFACTURING
OPEN-LDAP	OPEN-LDAP	DIR-SERVICES	SYSTEMS-MGMT	DIRECTORY SERVICES
TELECOM-ITA	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
ARES	ARCOLE-RH	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
EMC	VPLEX	PAAS	CLOUD-CMPTNG	PLATFORM AS A SERVICE
zoho	Zoho Recruit	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
SBC	WAN-OPT-SRV	WAN-OPT-SRV	WAN-OPT-SRV	WAN OPTIMIZATION SERVICES
Symantec	AltrSvrMgtSt	DATA-CENTER	ENTERPRISE-M	NETWORK MANGEMENT SOFTWARE
UNSPECIFIED	RISC-WRKSTN	WORKSTATION	WORKSTATION	HIGH PERFORMANCE WORKSTATION
INFO-BUILD	FOCUS	DBMS	DBMS-BI	DATABASE MANAGEMENT
NTP Soft	IT-MGT-SW	DATA-CENTER	ENTERRISE-MG	IT INFRASTRUCTURE & OPS MANA
EMC	DATA-CENTER	DATA-CENTER	ENTPRISE-MGT	ENTERPRISE MANAGEMENT
OCE	2240	PRODUCTION	PRODUCTION	PRODUCTION PRINTER
DATA-SYS	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
SWINTEC	PRINTER	PRINTER	PRINTER	PRINTER
EFI	PRINTER	PRINTER	PRINTER	PRINTER
BELL-CANADA	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
Microsoft	Tablet	PORTABLE	PC	PERSONAL PORTABLE COMPUTER
Cisco	IPS	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
RockwelAuto	RSLogix	MANUFACTURER	IND-SPECIFIC	MANUFACTURING
KPN	PBX-EXT	 	 	PLANNED PBX EXTENSIONS
Entuity	NET-MGMT-SW	DATA-CENTER	ENTERPRISE-M	NETWORK MANGEMENT SOFTWARE
EXCL-MERIDN	NAS	DISK-NAS	NAS	NETWORK ATTACHED STORAGE
ONE-COMM	XDSL	XDSL	XDSL	XDSL LINE
FINNET	ATM-SERV	ATM-SERV	ATM-SERV	ATM SERVICE
NUMERICABLE	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
Xerox	Nuvera	PRINTER	PRINTER	PRINTER
INVITEL	SONET-SERV	SONET-SERV	SONET-SERV	SONET SERVICE
HP	RtAnlytcMgnt	DATA-CENTER	ENTERPRISE-M	NETWORK MANGEMENT SOFTWARE
IBM	Modeler	MONITORING	ENTERPRISE-M	SECURITY INFORMATION & EVENT
RAD-DATA	LAN-CARD	 	 	LAN INTERFACE CARD
CYBERPOWER	UPS	 	 	POWER SYSTEM
PROFITKEY	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
IBM	IMS	DBMS	DBMS-BI	DATABASE MANAGEMENT
ADP	HUMAN-RES	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
IBM	9672-54	9672-G3	9672	IBM/PCM MAINFRAME
MCI	SONET-SERV	SONET-SERV	SONET-SERV	SONET SERVICE
MITEL	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
QAD	QADAssetMgmt	ASSET-MGMT	SYSTEMS-MGMT	ASSET MANAGEMENT
PTC	PTC Mathcad	MANUFACTURER	IND-SPECIFIC	MANUFACTURING
DIALOGIC	DEV-TOOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
COTENG	UNIFIED-COMM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED COMMUNICATIONS SRVS
Quest-sftwr	InTrust	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
Attach-WRQ	Attachmate	IAAS	CLOUD-CMPTNG	INFRASTRUCTURE AS A SERVICE
HP	PrLtBLSrBdSv	PROLIANT	PROLIANT	SERVER
NOPRESSEHAU	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
Dell	Force10	ROUTER	ROUTER	ROUTER
BEI	STORAGE-MGMT	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
OTHER	PRINTER	PRINTER	PRINTER	PRINTER
EMBARQ	CELLULAR	CELLULAR	CELLULAR	CELLULAR PROVIDER
Amadeus	REALTY-SW	REAL ESTATE	IND-SPECIFIC	REAL ESTATE
VIDEONETWRK	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
BORLAND	DBMS	DBMS	DBMS-BI	DATABASE MANAGEMENT
ZENITH	LAN-CARD	 	 	LAN INTERFACE CARD
Datawatch	MONITORNG-SW	MONITORING	ENTERPRISE-M	SECURITY INFORMATION & EVENT
CollabNet	CloudForge	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
TRUESERVER	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
ARCHE-TECH	PRINTER	PRINTER	PRINTER	PRINTER
Insurity	PUBLISHNG-SW	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
NETAPP	SAN	SAN	SAN	STORAGE AREA NETWORK
CITRIX	METAFRAME	SVR-COMPUTNG	SYSTEMS-MGMT	SERVER COMPUTING
WHITE-BOX	INTEL-WRKSTN	WORKSTATION	WORKSTATION	HIGH PERFORMANCE WORKSTATION
NEC	LAN-CARD	 	 	LAN INTERFACE CARD
AT&T	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
FUJITSU	RXI300	PRIMERGY-RX	PRIMERGY	SERVER
GOOGLE	DOCS	GOOGLEAPPS	CLOUD-CMPTNG	SOFTWARE AS A SERVICE
OTHER	ENTPRISE-MGT	ENTPRISE-MGT	ENTPRISE-MGT	ENTERPRISE MANAGEMENT
SYMANTEC	NETBACKUP	BACKUP	STORAGE-MGMT	BACKUP AND RECOVERY
PANASONIC	INKJET	INKJET	INKJET	INK JET PRINTER
IBM	CntntCollctr	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
EMC	PowerPath	IAAS	CLOUD-CMPTNG	INFRASTRUCTURE AS A SERVICE
Intuit	QuickenPr	PROJECT-MGT	ENTPRISE-APP	PROJECT MANAGEMENT SOFTWARE
Qualys	QualysGuard	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
INFOTEC	MULTIFUN	MULTIFUN	MULTI	MULTIFUNCTION PRINTER
UNISYS	UPS-3PHASE	 	 	POWER SYSTEM
WINDONET	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
4TH-SHIFT	MANUFACTURE	MANUFACTURER	IND-SPECIFIC	MANUFACTURING
GEC	PRINTER-B/W	PRINTER-B/W	PRINTER	PRINTER
BESPOKE	FINANCIALS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
SUPER-MICRO	SUPERSERVER	SUPERSERVER	SUPERSERVER	SERVER
RED-HAT	IAAS	IAAS	CLOUD-CMPTNG	INFRASTRUCTURE AS A SERVICE
Qnap	NAS-SYSTEM	DISK-NAS	NAS	NETWORK ATTACHED STORAGE
Gnip	PUBLISHNG-SW	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
INFORGLOBAL	VISUAL-FIN	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
PARSONS	MSG-SECURITY	MSG-SECURITY	SECURITY-MGT	MESSAGE SECURITY SOFTWARE
TADIRAN	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
KYOCERA	MULTIFUN	MULTIFUN	MULTI	MULTIFUNCTION PRINTER
PEOPLESOFT	ENT-CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
SENTINL-COM	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
AXIANS	VOICEOVERIP	VOICEOVERIP	VOICEOVERIP	VOICE OVER INTERNET
ATEMPO	TIME-NAV-B/R	BACKUP	STORAGE-MGMT	BACKUP AND RECOVERY
STEEB	SPW	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
Oracle	WebLogic	COLLABORATIV	ENTPRISE-APP	COLLABORATIVE/INTEGRN SOFTWR
QWEST	ISDN-PRI	ISDN-PRI	ISDN-PRI	ISDN-PRI LINE
AVAYA	DEFINITY-3	PBX	PBX	PRIVATE BRANCH EXCHANGE
FUJITSU	MILENIUM-722	GS-700	MILLENNIUM	IBM/PCM MAINFRAME
IBM	CMAS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
UNISYS	DESKTOP	DESKTOP	PC	PERSONAL DESKTOP COMPUTER
OTHER	CAD/CAM	CAD/CAM	WORKSTATION	CAD/CAM
VITRIA	EAI	EAI	WORKFLOW	ENTERPRISE APPL INTEGRATION
FUJITSU	MILENIUM-735	GS-700	MILLENNIUM	IBM/PCM MAINFRAME
IBM	9672-R53	9672-R3	9672	IBM/PCM MAINFRAME
AT&T	ID-MGMT	IDENTITY-MGT	SECURITY-MGT	IDENTITY MANAGEMENT
UNSPECIFIED	ISDN-PRI	ISDN-PRI	ISDN-PRI	ISDN-PRI LINE
KDD	ATM-SERV	ATM-SERV	ATM-SERV	ATM SERVICE
APACHE	APP-SERVER	APP-SERVER	WORKFLOW	APPLICATION SERVER SOFTWARE
SUN-SOFT	DEV-TOOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
NCR	S-SERIES	S-SERIES	S-SERIES	SERVER
FRONTRANGE	HEAT	HELPDESK	ENTERPRISE-A	HELP DESK MANAGEMENT
MICRON	NETFRAME	NETFRAME	NETFRAME	SERVER
ASG	ASG Soft	BI	DBMS-BI	BUSINESS INTELLIGENCE
COMPILER	COBOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
EFRONT	EFRONT/CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
ENTELIG	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
HITCAST	VIDEO-CONF	VIDEO-CONF	VIDEO-CONF	VIDEO CONFERENCING
IBM	MULTIPRISE	MULITPRISE3K	MULTIPRISE	IBM/PCM MAINFRAME
UNISYS	ES3040	ES3000	ES3000	SERVER
GEHealthcre	Brightspeed	MEDICAL	IND-SPECIFIC	MEDICAL
Friedman	ERP	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
MeritDirect	MARKETING-SW	MARKETING	ENTPRISE-APP	MARKETING PERFORMANCE MANAGE
HITACHI	PILOT	PILOT	PILOT	IBM/PCM MAINFRAME
ThomsnRetrs	Eikon	ENTPRISE-MGT	ENTPRISE-MGT	ENTERPRISE MANAGEMENT
WINDSTREAM	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
AT&T	ETHERNET	ETHERNET	ETHERNET	ETHERNET NETWORK
TRIPP-LITE	UPS	 	 	POWER SYSTEM
SYS-DYNAMIC	BMS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
CERICOR	CDA5000	CAD/CAM	WORKSTATION	CAD/CAM
EXACT-SOFT	MAX-HR	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
IBM	DMAS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
HP	S7000	INTEGRITY	INTEGRITY	SERVER
CYBEREX	UPS	 	 	POWER SYSTEM
HITACHI	PILOT-A8S	PILOT-P8	PILOT	IBM/PCM MAINFRAME
INTENTIA	SUPPLY-CHAIN	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
AT&T	IDS	INTRSN-DECT	SECURITY-MGT	INTRUSION DETECTION SOFTWARE
Nortel	BCM	VOICEOVERIP	VOICEOVERIP	VOICE OVER INTERNET
SPRINT	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
UNISYS	IX	IX	CLEARPATH	SERVER
Ustream	SAAS	SAAS	CLOUD-CMPTNG	SOFTWARE AS A SERVICE
COMPILER	ASP	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
SenSage	MONITORNG-SW	MONITORING	ENTERPRISE-M	SECURITY INFORMATION & EVENT
