IBM	RS/6000	RS/6000	RS/6000-WRK	HIGH PERFORMANCE WORKSTATION
SAP	MEDICAL	MEDICAL	IND-SPECIFIC	MEDICAL/HOSPITAL
INECOM	PBX-EXT	 	 	PLANNED PBX EXTENSIONS
RADWARE	IDS	INTRSN-DECT	SECURITY-MGT	INTRUSION DETECTION SOFTWARE
CITRIX	SAAS	SAAS	CLOUD-CMPTNG	SOFTWARE AS A SERVICE
OTHER	INTEL-WRKSTN	WORKSTATION	WORKSTATION	HIGH PERFORMANCE WORKSTATION
RISGMBH	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
ACER	G300	ALTOS	ALTOS	SERVER
NEXTEL	CELLULAR	CELLULAR	CELLULAR	CELLULAR PROVIDER
HP	ALPHASRV-SC	ALPHASRV-SC	ALPHASERVER	SERVER
UNISYS	ARIES-410	ARIES	ES7000	SERVER
OTHER	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
CIE	DESKTOP	DESKTOP	PC	PERSONAL DESKTOP COMPUTER
DNA	FORTRAN/1130	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
PARADYNE	PRINTER	PRINTER	PRINTER	PRINTER
WHITE-BOX	PORTABLE	PORTABLE	PC	PERSONAL PORTABLE COMPUTER
VERIZON	ID-MGMT	IDENTITY-MGT	SECURITY-MGT	IDENTITY MANAGEMENT
XEROX	4090	PRODUCTION	PRODUCTION	PRODUCTION PRINTER
KAPTECH	VOICEOVERIP	VOICEOVERIP	VOICEOVERIP	VOICE OVER INTERNET
IBM	X-232	XSERIES-2XX	XSERIES	SERVER
ESHBELL	ERP-UNSPEC	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
NEOWARE	THIN-CLIENT	THIN-CLIENT	THIN-CLIENT	THINCLIENT-WBT-NC-XTERMINAL
BOOLE&BAB	STORAGE-MGMT	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
TELECOM-ITA	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
HP	NW8240	NW	WORKSTATION	HIGH PERFORMANCE WORKSTATION
OUTPUT	LASER-B/W	LASER-B/W	LASER	DESKTOP LASER PRINTER
TREANGELI	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
COREL	WP-SUITE7	SUITES	OFFICE	SUITES
IMSI	TURBOCAD	CAD/CAM	WORKSTATION	CAD/CAM
INTER-TECH	DBMS	DBMS	DBMS-BI	DATABASE MANAGEMENT
OKI	LASER-B/W	LASER-B/W	LASER	DESKTOP LASER PRINTER
MICROSOFT	GRTPLAIN-FIN	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
MEDAPPZ	MEDICAL	MEDICAL	IND-SPECIFIC	MEDICAL/HOSPITAL
RADWARE	ID-MGMT	IDENTITY-MGT	SECURITY-MGT	IDENTITY MANAGEMENT
VERIZON	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
ICG	T1	T1	T1	T1 LINE
LANIER	COPIER-COLOR	COPIER-COLOR	COPIER	OFFICE COPIER
VERSYSS	INTEL-SERVER	UNSPEC-SVR	INTEL-SERVER	SERVER
ACCESS	FINANCIALS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
SMC	SWITCH	SWITCH	SWITCH	LAN SWITCH
COMPLIANCE	GRC-SOFTWARE	GRC-SOFTWARE	ENTPRISE-APP	COMPLIANCE SOFTWARE
LEXMARK	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
GATEWAY	TOWER	TOWER	TOWER	SERVER
PERFORM-SYS	SERVER-MGMT	SERVER-MGMT	SYSTEMS-MGMT	SERVER MANAGEMENT TOOLS
ARICIA	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
CISCO	PBX-EXT	 	 	PLANNED PBX EXTENSIONS
ORACLE	ORACLE9I	APP-SERVER	WORKFLOW	APPLICATION SERVER SOFTWARE
FISERV	INSURANCE	INSURANCE	IND-SPECIFIC	INSURANCE
ODESTA	DBMS	DBMS	DBMS-BI	DATABASE MANAGEMENT
GRAPLOGIC	SAAS	SAAS	CLOUD-CMPTNG	SOFTWARE AS A SERVICE
VERIZON	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
FUJITSU	7-500/40	7-500/40	7-500	SERVER
MOVISTAR	VOICEPROVIDE	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
IBM	ROUTER	ROUTER	ROUTER	ROUTER
NORTEL	HUB	HUB	HUB	LAN INTELLIGENT HUB
CNCPT-OMEGA	MAIL/CONCEPT	GROUPWARE	OFFICE	GROUPWARE SOFTWARE
JBA-PRESYS	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
PROGRESSIVE	PAAS	PAAS	CLOUD-CMPTNG	PLATFORM AS A SERVICE
XEROX	PRINTER-B/W	PRINTER-B/W	PRINTER	PRINTER
LINKSYS	NAS	DISK-NAS	NAS	NETWORK ATTACHED STORAGE
OTHER	BACKUP	BACKUP	STORAGE-MGMT	BACKUP AND RECOVERY
EVOICE-RECP	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
ZETAX	PHONE-SYS	PHONE-SYS	PHONE-SYS	PHONE SYSTEM
CENTRINITY	GROUPWARE	GROUPWARE	OFFICE	GROUPWARE SOFTWARE
FUJITSU	MILENIUM-415	GS-400	MILLENNIUM	IBM/PCM MAINFRAME
HITACHI	KEY-SYSTEM	KEY-SYSTEM	KEY-SYSTEM	KEY/NON-PBX SYSTEM
CA	INOCULAN	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
CENTURA	WEBDEVELOPER	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
SIEMENS	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
EXPONENTIAL	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
TRIAD-UTRAD	UPS	 	 	POWER SYSTEM
IBM	GRC-SOFTWARE	GRC-SOFTWARE	ENTPRISE-APP	COMPLIANCE SOFTWARE
UNSPECIFIED	INKJET	INKJET	INKJET	INK JET PRINTER
QWEST	T1	T1	T1	T1 LINE
L'OREAL	PAAS	PAAS	CLOUD-CMPTNG	PLATFORM AS A SERVICE
ATLAS-ENRGY	UPS	 	 	POWER SYSTEM
TELIA	FRAME-RELAY	FRAME-RELAY	FRAME-RELAY	FRAME RELAY SERVICE
UNISYS	MIGHTYFRAME	MIGHTYFRAME	MIGHTYFRAME	SERVER
UNSPECIFIED	T1	T1	T1	T1 LINE
EXIDY	PRINTER	PRINTER	PRINTER	PRINTER
MRCHNT-TECH	RETAIL	RETAIL	IND-SPECIFIC	RETAIL
KOM-NETWORK	OPTI-FILE	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
OPEN-LDAP	OPEN-LDAP	DIR-SERVICES	SYSTEMS-MGMT	DIRECTORY SERVICES
TELECOM-ITA	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
ARES	ARCOLE-RH	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
SBC	WAN-OPT-SRV	WAN-OPT-SRV	WAN-OPT-SRV	WAN OPTIMIZATION SERVICES
UNSPECIFIED	RISC-WRKSTN	WORKSTATION	WORKSTATION	HIGH PERFORMANCE WORKSTATION
INFO-BUILD	FOCUS	DBMS	DBMS-BI	DATABASE MANAGEMENT
EMC	DATA-CENTER	DATA-CENTER	ENTPRISE-MGT	ENTERPRISE MANAGEMENT
OCE	2240	PRODUCTION	PRODUCTION	PRODUCTION PRINTER
DATA-SYS	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
SWINTEC	PRINTER	PRINTER	PRINTER	PRINTER
BELL-CANADA	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
KPN	PBX-EXT	 	 	PLANNED PBX EXTENSIONS
EXCL-MERIDN	NAS	DISK-NAS	NAS	NETWORK ATTACHED STORAGE
ONE-COMM	XDSL	XDSL	XDSL	XDSL LINE
FINNET	ATM-SERV	ATM-SERV	ATM-SERV	ATM SERVICE
NUMERICABLE	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
INVITEL	SONET-SERV	SONET-SERV	SONET-SERV	SONET SERVICE
RAD-DATA	LAN-CARD	 	 	LAN INTERFACE CARD
CYBERPOWER	UPS	 	 	POWER SYSTEM
PROFITKEY	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
ADP	HUMAN-RES	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
IBM	9672-54	9672-G3	9672	IBM/PCM MAINFRAME
MCI	SONET-SERV	SONET-SERV	SONET-SERV	SONET SERVICE
MITEL	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
DIALOGIC	DEV-TOOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
COTENG	UNIFIED-COMM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED COMMUNICATIONS SRVS
NOPRESSEHAU	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
BEI	STORAGE-MGMT	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
OTHER	PRINTER	PRINTER	PRINTER	PRINTER
EMBARQ	CELLULAR	CELLULAR	CELLULAR	CELLULAR PROVIDER
VIDEONETWRK	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
BORLAND	DBMS	DBMS	DBMS-BI	DATABASE MANAGEMENT
ZENITH	LAN-CARD	 	 	LAN INTERFACE CARD
TRUESERVER	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
ARCHE-TECH	PRINTER	PRINTER	PRINTER	PRINTER
NETAPP	SAN	SAN	SAN	STORAGE AREA NETWORK
CITRIX	METAFRAME	SVR-COMPUTNG	SYSTEMS-MGMT	SERVER COMPUTING
WHITE-BOX	INTEL-WRKSTN	WORKSTATION	WORKSTATION	HIGH PERFORMANCE WORKSTATION
NEC	LAN-CARD	 	 	LAN INTERFACE CARD
AT&T	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
FUJITSU	RXI300	PRIMERGY-RX	PRIMERGY	SERVER
GOOGLE	DOCS	GOOGLEAPPS	CLOUD-CMPTNG	SOFTWARE AS A SERVICE
OTHER	ENTPRISE-MGT	ENTPRISE-MGT	ENTPRISE-MGT	ENTERPRISE MANAGEMENT
SYMANTEC	NETBACKUP	BACKUP	STORAGE-MGMT	BACKUP AND RECOVERY
PANASONIC	INKJET	INKJET	INKJET	INK JET PRINTER
INFOTEC	MULTIFUN	MULTIFUN	MULTI	MULTIFUNCTION PRINTER
UNISYS	UPS-3PHASE	 	 	POWER SYSTEM
WINDONET	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
4TH-SHIFT	MANUFACTURE	MANUFACTURER	IND-SPECIFIC	MANUFACTURING
GEC	PRINTER-B/W	PRINTER-B/W	PRINTER	PRINTER
BESPOKE	FINANCIALS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
SUPER-MICRO	SUPERSERVER	SUPERSERVER	SUPERSERVER	SERVER
RED-HAT	IAAS	IAAS	CLOUD-CMPTNG	INFRASTRUCTURE AS A SERVICE
INFORGLOBAL	VISUAL-FIN	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
PARSONS	MSG-SECURITY	MSG-SECURITY	SECURITY-MGT	MESSAGE SECURITY SOFTWARE
TADIRAN	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
KYOCERA	MULTIFUN	MULTIFUN	MULTI	MULTIFUNCTION PRINTER
PEOPLESOFT	ENT-CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
SENTINL-COM	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
AXIANS	VOICEOVERIP	VOICEOVERIP	VOICEOVERIP	VOICE OVER INTERNET
ATEMPO	TIME-NAV-B/R	BACKUP	STORAGE-MGMT	BACKUP AND RECOVERY
STEEB	SPW	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
QWEST	ISDN-PRI	ISDN-PRI	ISDN-PRI	ISDN-PRI LINE
AVAYA	DEFINITY-3	PBX	PBX	PRIVATE BRANCH EXCHANGE
FUJITSU	MILENIUM-722	GS-700	MILLENNIUM	IBM/PCM MAINFRAME
IBM	CMAS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
UNISYS	DESKTOP	DESKTOP	PC	PERSONAL DESKTOP COMPUTER
OTHER	CAD/CAM	CAD/CAM	WORKSTATION	CAD/CAM
VITRIA	EAI	EAI	WORKFLOW	ENTERPRISE APPL INTEGRATION
FUJITSU	MILENIUM-735	GS-700	MILLENNIUM	IBM/PCM MAINFRAME
IBM	9672-R53	9672-R3	9672	IBM/PCM MAINFRAME
AT&T	ID-MGMT	IDENTITY-MGT	SECURITY-MGT	IDENTITY MANAGEMENT
UNSPECIFIED	ISDN-PRI	ISDN-PRI	ISDN-PRI	ISDN-PRI LINE
KDD	ATM-SERV	ATM-SERV	ATM-SERV	ATM SERVICE
APACHE	APP-SERVER	APP-SERVER	WORKFLOW	APPLICATION SERVER SOFTWARE
SUN-SOFT	DEV-TOOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
NCR	S-SERIES	S-SERIES	S-SERIES	SERVER
MICRON	NETFRAME	NETFRAME	NETFRAME	SERVER
COMPILER	COBOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
EFRONT	EFRONT/CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
ENTELIG	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
IBM	MULTIPRISE	MULITPRISE3K	MULTIPRISE	IBM/PCM MAINFRAME
UNISYS	ES3040	ES3000	ES3000	SERVER
HITACHI	PILOT	PILOT	PILOT	IBM/PCM MAINFRAME
WINDSTREAM	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
AT&T	ETHERNET	ETHERNET	ETHERNET	ETHERNET NETWORK
TRIPP-LITE	UPS	 	 	POWER SYSTEM
SYS-DYNAMIC	BMS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
CERICOR	CDA5000	CAD/CAM	WORKSTATION	CAD/CAM
EXACT-SOFT	MAX-HR	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
IBM	DMAS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
HP	S7000	INTEGRITY	INTEGRITY	SERVER
CYBEREX	UPS	 	 	POWER SYSTEM
HITACHI	PILOT-A8S	PILOT-P8	PILOT	IBM/PCM MAINFRAME
INTENTIA	SUPPLY-CHAIN	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
AT&T	IDS	INTRSN-DECT	SECURITY-MGT	INTRUSION DETECTION SOFTWARE
SPRINT	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
UNISYS	IX	IX	CLEARPATH	SERVER
COMPILER	ASP	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
OTHER	PORTABLE	PORTABLE	PC	PERSONAL PORTABLE COMPUTER
FACIT	LASER-B/W	LASER-B/W	LASER	DESKTOP LASER PRINTER
CAPTARIS	UNIFIED-COMM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED COMMUNICATIONS SRVS
GE	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
TELNOR	ATM-SERV	ATM-SERV	ATM-SERV	ATM SERVICE
GUPTA	SQL-NETWORK	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
INTUIT	SCM	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
EUSKALTEL	VOICEPROVIDE	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
COMPILER	PYTHON	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
NOVELL	BORDER-MGR	FIREWALL	SECURITY-MGT	FIREWALL SOFTWARE
ALLIED-TEL	ETHERNET	ETHERNET	ETHERNET	ETHERNET NETWORK
HP	LASER-COLOR	LASER-COLOR	LASER	DESKTOP LASER PRINTER
SILVAR-LSCO	SDS	CAD/CAM	WORKSTATION	CAD/CAM
OTHER	MEDICAL	MEDICAL	IND-SPECIFIC	MEDICAL/HOSPITAL
SPRINT	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
BANYAN	GROUPWARE	GROUPWARE	OFFICE	GROUPWARE SOFTWARE
OTHER	LINUX	UNIX	UNIX	OPERATING SYSTEM
ER-MAPPER	GIS	GIS	WORKSTATION	GEOGRAPHIC INFO SYSTEMS
SRX	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
BATIK	PHONE-SYS	PHONE-SYS	PHONE-SYS	PHONE SYSTEM
BULL	MEDACS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
SUPEROFFICE	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
APC	NETWORK-MGMT	NETWORK-MGMT	SYSTEMS-MGMT	NETWORK MANAGEMENT TOOLS
C2INTERNET	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
EMEDISERV	MEDICAL	MEDICAL	IND-SPECIFIC	MEDICAL/HOSPITAL
VIRTUALRION	DATA-CENTER	DATA-CENTER	ENTPRISE-MGT	ENTERPRISE MANAGEMENT
VITAL	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
SHARP	MULTIFUN	MULTIFUN	MULTI	MULTIFUNCTION PRINTER
SUN-CONNECT	NETWORK-MGMT	NETWORK-MGMT	SYSTEMS-MGMT	NETWORK MANAGEMENT TOOLS
WATCHGUARD	FIREBOX	FIREWALL	SECURITY-MGT	FIREWALL SOFTWARE
MOZY	PAAS	PAAS	CLOUD-CMPTNG	PLATFORM AS A SERVICE
IBM	CADWRITE	CAD/CAM	WORKSTATION	CAD/CAM
HP	9000-SVR	9000	9000-SVR	SERVER
TOSHIBA	COPIER-B/W	COPIER-B/W	COPIER	OFFICE COPIER
MICROSOFT	GROUPWARE	GROUPWARE	OFFICE	GROUPWARE SOFTWARE
MANNESMANN	INKJET-B/W	INKJET-B/W	INKJET	INK JET PRINTER
ACRAN	UPS	 	 	POWER SYSTEM
OTHER	OPDISK	DISK-OPTICAL	DISK	OPTICAL DISK DRIVE
PEOPLESOFT	SCM	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
RTCOMM	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
BEYONDNETWK	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
IBM	ACG-AS400	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
PACKAGEDEAL	HUMAN-RES	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
HARRIS	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
EMERITUS	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
SBT	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
SCALA	GLOBAL-SERV	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
PARSONS	ANTI-VIRUS	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
IBM	NETFIN-7600	NETFINITY	NETFINITY	SERVER
RAXCO	RABBIT-7	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
NET4YOU	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
ALLIED-TEL	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
MICROSOFT	ACCESS-MGMT	ACCESS-MGMT	SECURITY-MGT	ACCESS MANAGEMENT
ESPRIT	DT-MATRX	DT-MATRX	DOT-MATRIX	DOT MATRIX PRINTER
APCGMBH	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
AT&T	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
OST	ROUTER	ROUTER	ROUTER	ROUTER
MICROSOFT	IAAS	IAAS	CLOUD-CMPTNG	INFRASTRUCTURE AS A SERVICE
SUN	SUNFIREE4900	SUNFIRE	SUNFIRE	SERVER
META	META4	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
TESSERACT	HUMAN-RES	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
VERSATEL	MPLS	MPLS	MPLS	MULTIPROTCOL LABEL SWITCHING
ICG	ISDN-PRI	ISDN-PRI	ISDN-PRI	ISDN-PRI LINE
SALSBURGAG	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
POSITIVO	PORTABLE	PORTABLE	PC	PERSONAL PORTABLE COMPUTER
PRIMUS	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
APERTUS	DISKSPACE/MG	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
CGI	PACLAN/X	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
COMPILER	SMALLTALK	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
JDA-SFTWR	RETAIL	RETAIL	IND-SPECIFIC	RETAIL
CABLETRON	SERVICES	 	 	SERVICES VENDOR
PROGRESS	PROGRESS	DBMS	DBMS-BI	DATABASE MANAGEMENT
DAVINCI	GROUPWARE	GROUPWARE	OFFICE	GROUPWARE SOFTWARE
PARALLELS	SAAS	SAAS	CLOUD-CMPTNG	SOFTWARE AS A SERVICE
OBBTELEKOM	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
1012PRIVAT	VOICEPROVIDE	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
GENERATED	PAYMASTER	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
NORMAN	VIRUSCONTROL	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
VERIZON	PAAS	PAAS	CLOUD-CMPTNG	PLATFORM AS A SERVICE
IBM	9672-R25	9672-G4	9672	IBM/PCM MAINFRAME
CLARY	UPS	 	 	POWER SYSTEM
TOPAZ	UPS	 	 	POWER SYSTEM
COMELTA	DESKTOP	DESKTOP	PC	PERSONAL DESKTOP COMPUTER
BULL	DBMS	DBMS	DBMS-BI	DATABASE MANAGEMENT
AVAYA	IP-CENTREX	IP-CENTREX	IP-CENTREX	IP CENTREX PHONE SYSTEM
ESNA	UNIFIED-COMM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED COMMUNICATIONS SRVS
IBM	TAPE-LIBRARY	TAPE-LIBRARY	TAPE	TAPE LIBRARY
IDEASSOC	LASER-B/W	LASER-B/W	LASER	DESKTOP LASER PRINTER
DELPHAX	PRINTER	PRINTER	PRINTER	PRINTER
SAP	RM	MANUFACTURER	IND-SPECIFIC	MANUFACTURING
NEC	PRINTER-COLR	PRINTER-COLR	PRINTER	PRINTER
SSA	HUMAN-RES	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
SDRC	I-DEAS	CAD/CAM	WORKSTATION	CAD/CAM
VISARA	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
SPRINT	IP-CENTREX	IP-CENTREX	IP-CENTREX	IP CENTREX PHONE SYSTEM
AT&T	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
AT&T	PRINTER-B/W	PRINTER-B/W	PRINTER	PRINTER
IBM	AS/ENTRY	AS/ENTRY	AS/ENTRY	SERVER
BESPOKE	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED LEASED LINE
NUMARAS	IDS	INTRSN-DECT	SECURITY-MGT	INTRUSION DETECTION SOFTWARE
IBM	SYSTEM34	SYSTEM34	SYSTEM/3X	SERVER
SMC	LAN-CARD	 	 	LAN INTERFACE CARD
IBM	RS/6000-S80	POWERSERVER	RS/6000-SVR	SERVER
VERSACAD	EASYCAD	CAD/CAM	WORKSTATION	CAD/CAM
DASSAULT	CATIA	CAD/CAM	WORKSTATION	CAD/CAM
PRIMUS	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
INTEL	ENTPRISE-MGT	ENTPRISE-MGT	ENTPRISE-MGT	ENTERPRISE MANAGEMENT
BEEHIVE	PRINTER	PRINTER	PRINTER	PRINTER
CA	CA-DB4	DBMS	DBMS-BI	DATABASE MANAGEMENT
IBM	SQL/DS	DBMS	DBMS-BI	DATABASE MANAGEMENT
MACROMEDIA	COLD-FUSION	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
STORAGETEK	PRINTER-B/W	PRINTER-B/W	PRINTER	PRINTER
HP	XW4200	XW	WORKSTATION	HIGH PERFORMANCE WORKSTATION
